Student_ID,Department,Subject,Date,Time
S0554,MECH,Automobile,2026-04-03,AN
S0555,MECH,Automobile,2026-04-03,AN
S0556,MECH,Automobile,2026-04-03,AN
S0557,MECH,Automobile,2026-04-03,AN
S0558,MECH,Automobile,2026-04-03,AN
S0559,MECH,Automobile,2026-04-03,AN
S0560,MECH,Automobile,2026-04-03,AN
S0561,MECH,Automobile,2026-04-03,AN
S0562,MECH,Automobile,2026-04-03,AN
S0563,MECH,Automobile,2026-04-03,AN
S0564,MECH,Automobile,2026-04-03,AN
S0565,MECH,Automobile,2026-04-03,AN
S0566,MECH,Automobile,2026-04-03,AN
S0567,MECH,Automobile,2026-04-03,AN
S0568,MECH,Automobile,2026-04-03,AN
S0569,MECH,Automobile,2026-04-03,AN
S0570,MECH,Automobile,2026-04-03,AN
S0571,MECH,Automobile,2026-04-03,AN
S0572,MECH,Automobile,2026-04-03,AN
S0573,MECH,Automobile,2026-04-03,AN
S0574,MECH,Automobile,2026-04-03,AN
S0575,MECH,Automobile,2026-04-03,AN
S0576,MECH,Automobile,2026-04-03,AN
S0577,MECH,Automobile,2026-04-03,AN
S0578,MECH,Automobile,2026-04-03,AN
S0579,MECH,Automobile,2026-04-03,AN
S0580,MECH,Automobile,2026-04-03,AN
S0581,MECH,Automobile,2026-04-03,AN
S0582,MECH,Automobile,2026-04-03,AN
S0583,MECH,Automobile,2026-04-03,AN
S0584,MECH,Automobile,2026-04-03,AN
S0585,MECH,Automobile,2026-04-03,AN
S0586,MECH,Automobile,2026-04-03,AN
S0587,MECH,Automobile,2026-04-03,AN
S0588,MECH,Automobile,2026-04-03,AN
S0589,MECH,Automobile,2026-04-03,AN
S0590,MECH,Automobile,2026-04-03,AN
S0591,MECH,Automobile,2026-04-03,AN
S0592,MECH,Automobile,2026-04-03,AN
S0593,MECH,Automobile,2026-04-03,AN
S0594,MECH,Automobile,2026-04-03,AN
S0595,MECH,Automobile,2026-04-03,AN
S0596,MECH,Automobile,2026-04-03,AN
S0597,MECH,Automobile,2026-04-03,AN
S0598,MECH,Automobile,2026-04-03,AN
S0599,EEE,Electric Drives,2026-04-03,AN
S0600,EEE,Electric Drives,2026-04-03,AN
S0601,EEE,Electric Drives,2026-04-03,AN
S0602,EEE,Electric Drives,2026-04-03,AN
S0603,EEE,Electric Drives,2026-04-03,AN
S0604,EEE,Electric Drives,2026-04-03,AN
S0605,EEE,Electric Drives,2026-04-03,AN
S0606,EEE,Electric Drives,2026-04-03,AN
S0607,EEE,Electric Drives,2026-04-03,AN
S0608,EEE,Electric Drives,2026-04-03,AN
S0609,EEE,Electric Drives,2026-04-03,AN
S0610,EEE,Electric Drives,2026-04-03,AN
S0611,EEE,Electric Drives,2026-04-03,AN
S0612,EEE,Electric Drives,2026-04-03,AN
S0613,EEE,Electric Drives,2026-04-03,AN
S0614,EEE,Electric Drives,2026-04-03,AN
S0615,EEE,Electric Drives,2026-04-03,AN
S0616,EEE,Electric Drives,2026-04-03,AN
S0617,EEE,Electric Drives,2026-04-03,AN
S0618,EEE,Electric Drives,2026-04-03,AN
S0619,EEE,Electric Drives,2026-04-03,AN
S0620,EEE,Electric Drives,2026-04-03,AN
S0621,EEE,Electric Drives,2026-04-03,AN
S0622,EEE,Electric Drives,2026-04-03,AN
S0623,EEE,Electric Drives,2026-04-03,AN
S0624,EEE,Electric Drives,2026-04-03,AN
S0625,EEE,Electric Drives,2026-04-03,AN
S0626,EEE,Electric Drives,2026-04-03,AN
S0627,EEE,Electric Drives,2026-04-03,AN
S0628,EEE,Electric Drives,2026-04-03,AN
S0629,EEE,Electric Drives,2026-04-03,AN
S0630,EEE,Electric Drives,2026-04-03,AN
S0631,EEE,Electric Drives,2026-04-03,AN
S0632,EEE,Electric Drives,2026-04-03,AN
S0633,EEE,Electric Drives,2026-04-03,AN
S0634,EEE,Electric Drives,2026-04-03,AN
S0635,EEE,Electric Drives,2026-04-03,AN
S0636,EEE,Electric Drives,2026-04-03,AN
S0637,EEE,Electric Drives,2026-04-03,AN
S0638,EEE,Electric Drives,2026-04-03,AN
S0639,EEE,Electric Drives,2026-04-03,AN
S0640,EEE,Electric Drives,2026-04-03,AN
S0641,EEE,Electric Drives,2026-04-03,AN
S0642,CSE,Discrete Maths,2026-04-10,AN
S0643,CSE,Discrete Maths,2026-04-10,AN
S0644,CSE,Discrete Maths,2026-04-10,AN
S0645,CSE,Discrete Maths,2026-04-10,AN
S0646,CSE,Discrete Maths,2026-04-10,AN
S0647,CSE,Discrete Maths,2026-04-10,AN
S0648,CSE,Discrete Maths,2026-04-10,AN
S0649,CSE,Discrete Maths,2026-04-10,AN
S0650,CSE,Discrete Maths,2026-04-10,AN
S0651,CSE,Discrete Maths,2026-04-10,AN
S0652,CSE,Discrete Maths,2026-04-10,AN
S0653,CSE,Discrete Maths,2026-04-10,AN
S0654,CSE,Discrete Maths,2026-04-10,AN
S0655,CSE,Discrete Maths,2026-04-10,AN
S0656,CSE,Discrete Maths,2026-04-10,AN
S0657,CSE,Discrete Maths,2026-04-10,AN
S0658,CSE,Discrete Maths,2026-04-10,AN
S0659,CSE,Discrete Maths,2026-04-10,AN
S0660,CSE,Discrete Maths,2026-04-10,AN
S0661,CSE,Discrete Maths,2026-04-10,AN
S0662,CSE,Discrete Maths,2026-04-10,AN
S0663,CSE,Discrete Maths,2026-04-10,AN
S0664,CSE,Discrete Maths,2026-04-10,AN
S0665,CSE,Discrete Maths,2026-04-10,AN
S0666,CSE,Discrete Maths,2026-04-10,AN
S0667,CSE,Discrete Maths,2026-04-10,AN
S0668,CSE,Discrete Maths,2026-04-10,AN
S0669,CSE,Discrete Maths,2026-04-10,AN
S0670,CSE,Discrete Maths,2026-04-10,AN
S0671,CSE,Discrete Maths,2026-04-10,AN
S0672,CSE,Discrete Maths,2026-04-10,AN
S0673,CSE,Discrete Maths,2026-04-10,AN
S0674,CSE,Discrete Maths,2026-04-10,AN
S0675,CSE,Discrete Maths,2026-04-10,AN
S0676,CSE,Discrete Maths,2026-04-10,AN
S0677,CSE,Discrete Maths,2026-04-10,AN
S0678,CSE,Discrete Maths,2026-04-10,AN
S0679,CSE,Discrete Maths,2026-04-10,AN
S0680,CSE,Discrete Maths,2026-04-10,AN
S0681,CSE,Discrete Maths,2026-04-10,AN
S0682,CSE,Discrete Maths,2026-04-10,AN
S0683,CSE,Discrete Maths,2026-04-10,AN
S0684,CSE,Discrete Maths,2026-04-10,AN
S0685,CSE,Discrete Maths,2026-04-10,AN
S0686,CSE,Discrete Maths,2026-04-10,AN
S0687,CSE,Discrete Maths,2026-04-10,AN
S0688,CSE,Discrete Maths,2026-04-10,AN
S0689,CSE,Discrete Maths,2026-04-10,AN
S0690,CSE,Discrete Maths,2026-04-10,AN
S0691,CSE,Discrete Maths,2026-04-10,AN
S0692,CSE,Discrete Maths,2026-04-10,AN
S0693,CSE,Discrete Maths,2026-04-10,AN
S0694,CSE,Discrete Maths,2026-04-10,AN
S0695,CSE,Discrete Maths,2026-04-10,AN
S0696,CSE,Discrete Maths,2026-04-10,AN
S0697,CSE,Discrete Maths,2026-04-10,AN
S0698,CSE,Discrete Maths,2026-04-10,AN
S0699,CSE,Discrete Maths,2026-04-10,AN
S0700,CSE,Discrete Maths,2026-04-10,AN
S0701,CSE,Discrete Maths,2026-04-10,AN
S0702,CSE,Discrete Maths,2026-04-10,AN
S0703,CSE,Discrete Maths,2026-04-10,AN
S0704,CSE,Discrete Maths,2026-04-10,AN
S0705,CSE,Discrete Maths,2026-04-10,AN
S0706,CSE,Discrete Maths,2026-04-10,AN
S0707,CSE,Discrete Maths,2026-04-10,AN
S0708,CSE,Discrete Maths,2026-04-10,AN
S0709,CSE,Discrete Maths,2026-04-10,AN
S0710,ECE,DSP,2026-04-05,AN
S0711,ECE,DSP,2026-04-05,AN
S0712,ECE,DSP,2026-04-05,AN
S0713,ECE,DSP,2026-04-05,AN
S0714,ECE,DSP,2026-04-05,AN
S0715,ECE,DSP,2026-04-05,AN
S0716,ECE,DSP,2026-04-05,AN
S0717,ECE,DSP,2026-04-05,AN
S0718,ECE,DSP,2026-04-05,AN
S0719,ECE,DSP,2026-04-05,AN
S0720,ECE,DSP,2026-04-05,AN
S0721,ECE,DSP,2026-04-05,AN
S0722,ECE,DSP,2026-04-05,AN
S0723,ECE,DSP,2026-04-05,AN
S0724,ECE,DSP,2026-04-05,AN
S0725,ECE,DSP,2026-04-05,AN
S0726,ECE,DSP,2026-04-05,AN
S0727,ECE,DSP,2026-04-05,AN
S0728,ECE,DSP,2026-04-05,AN
S0729,ECE,DSP,2026-04-05,AN
S0730,ECE,DSP,2026-04-05,AN
S0731,ECE,DSP,2026-04-05,AN
S0732,ECE,DSP,2026-04-05,AN
S0733,ECE,DSP,2026-04-05,AN
S0734,ECE,DSP,2026-04-05,AN
S0735,ECE,DSP,2026-04-05,AN
S0736,ECE,DSP,2026-04-05,AN
S0737,ECE,DSP,2026-04-05,AN
S0738,ECE,DSP,2026-04-05,AN
S0739,ECE,DSP,2026-04-05,AN
S0740,CSE,AI,2026-04-08,AN
S0741,CSE,AI,2026-04-08,AN
S0742,CSE,AI,2026-04-08,AN
S0743,CSE,AI,2026-04-08,AN
S0744,CSE,AI,2026-04-08,AN
S0745,CSE,AI,2026-04-08,AN
S0746,CSE,AI,2026-04-08,AN
S0747,CSE,AI,2026-04-08,AN
S0748,CSE,AI,2026-04-08,AN
S0749,CSE,AI,2026-04-08,AN
S0750,CSE,AI,2026-04-08,AN
S0751,CSE,AI,2026-04-08,AN
S0752,CSE,AI,2026-04-08,AN
S0753,CSE,AI,2026-04-08,AN
S0754,CSE,AI,2026-04-08,AN
S0755,CSE,AI,2026-04-08,AN
S0756,CSE,AI,2026-04-08,AN
S0757,CSE,AI,2026-04-08,AN
S0758,CSE,AI,2026-04-08,AN
S0759,CSE,AI,2026-04-08,AN
S0760,CSE,AI,2026-04-08,AN
S0761,CSE,AI,2026-04-08,AN
S0762,CSE,AI,2026-04-08,AN
S0763,CSE,AI,2026-04-08,AN
S0764,CSE,AI,2026-04-08,AN
S0765,CSE,AI,2026-04-08,AN
S0766,CSE,AI,2026-04-08,AN
S0767,CSE,AI,2026-04-08,AN
S0768,CSE,AI,2026-04-08,AN
S0769,CSE,AI,2026-04-08,AN
S0770,CSE,AI,2026-04-08,AN
S0771,CSE,AI,2026-04-08,AN
S0772,CSE,AI,2026-04-08,AN
S0773,CSE,AI,2026-04-08,AN
S0774,CSE,AI,2026-04-08,AN
S0775,CSE,AI,2026-04-08,AN
S0776,EEE,Electrical Machines,2026-04-02,FN
S0777,EEE,Electrical Machines,2026-04-02,FN
S0778,EEE,Electrical Machines,2026-04-02,FN
S0779,EEE,Electrical Machines,2026-04-02,FN
S0780,EEE,Electrical Machines,2026-04-02,FN
S0781,EEE,Electrical Machines,2026-04-02,FN
S0782,EEE,Electrical Machines,2026-04-02,FN
S0783,EEE,Electrical Machines,2026-04-02,FN
S0784,EEE,Electrical Machines,2026-04-02,FN
S0785,EEE,Electrical Machines,2026-04-02,FN
S0786,EEE,Electrical Machines,2026-04-02,FN
S0787,EEE,Electrical Machines,2026-04-02,FN
S0788,EEE,Electrical Machines,2026-04-02,FN
S0789,EEE,Electrical Machines,2026-04-02,FN
S0790,EEE,Electrical Machines,2026-04-02,FN
S0791,EEE,Electrical Machines,2026-04-02,FN
S0792,EEE,Electrical Machines,2026-04-02,FN
S0793,EEE,Electrical Machines,2026-04-02,FN
S0794,EEE,Electrical Machines,2026-04-02,FN
S0795,EEE,Electrical Machines,2026-04-02,FN
S0796,EEE,Electrical Machines,2026-04-02,FN
S0797,EEE,Electrical Machines,2026-04-02,FN
S0798,EEE,Electrical Machines,2026-04-02,FN
S0799,EEE,Electrical Machines,2026-04-02,FN
S0800,EEE,Electrical Machines,2026-04-02,FN
S0801,EEE,Electrical Machines,2026-04-02,FN
S0802,EEE,Electrical Machines,2026-04-02,FN
S0803,EEE,Electrical Machines,2026-04-02,FN
S0804,EEE,Electrical Machines,2026-04-02,FN
S0805,EEE,Electrical Machines,2026-04-02,FN
S0806,EEE,Electrical Machines,2026-04-02,FN
S0807,EEE,Electrical Machines,2026-04-02,FN
S0808,EEE,Electrical Machines,2026-04-02,FN
S0809,EEE,Electrical Machines,2026-04-02,FN
S0810,EEE,Electrical Machines,2026-04-02,FN
S0811,EEE,Electrical Machines,2026-04-02,FN
S0812,EEE,Electrical Machines,2026-04-02,FN
S0813,EEE,Electrical Machines,2026-04-02,FN
S0814,EEE,Electrical Machines,2026-04-02,FN
S0815,EEE,Electrical Machines,2026-04-02,FN
S0816,EEE,Electrical Machines,2026-04-02,FN
S0817,EEE,Electrical Machines,2026-04-02,FN
S0818,EEE,Electrical Machines,2026-04-02,FN
S0819,EEE,Electrical Machines,2026-04-02,FN
S0820,EEE,Electrical Machines,2026-04-02,FN
S0821,EEE,Electrical Machines,2026-04-02,FN
S0822,EEE,Electrical Machines,2026-04-02,FN
S0823,EEE,Electrical Machines,2026-04-02,FN
S0824,EEE,Electrical Machines,2026-04-02,FN
S0825,EEE,Electrical Machines,2026-04-02,FN
S0826,EEE,Electrical Machines,2026-04-02,FN
S0827,EEE,Electrical Machines,2026-04-02,FN
S0828,EEE,Electrical Machines,2026-04-02,FN
S0829,EEE,Electrical Machines,2026-04-02,FN
S0830,EEE,Electrical Machines,2026-04-02,FN
S0831,EEE,Electrical Machines,2026-04-02,FN
S0832,MECH,Manufacturing,2026-04-01,FN
S0833,MECH,Manufacturing,2026-04-01,FN
S0834,MECH,Manufacturing,2026-04-01,FN
S0835,MECH,Manufacturing,2026-04-01,FN
S0836,MECH,Manufacturing,2026-04-01,FN
S0837,MECH,Manufacturing,2026-04-01,FN
S0838,MECH,Manufacturing,2026-04-01,FN
S0839,MECH,Manufacturing,2026-04-01,FN
S0840,MECH,Manufacturing,2026-04-01,FN
S0841,MECH,Manufacturing,2026-04-01,FN
S0842,MECH,Manufacturing,2026-04-01,FN
S0843,MECH,Manufacturing,2026-04-01,FN
S0844,MECH,Manufacturing,2026-04-01,FN
S0845,MECH,Manufacturing,2026-04-01,FN
S0846,MECH,Manufacturing,2026-04-01,FN
S0847,MECH,Manufacturing,2026-04-01,FN
S0848,MECH,Manufacturing,2026-04-01,FN
S0849,MECH,Manufacturing,2026-04-01,FN
S0850,MECH,Manufacturing,2026-04-01,FN
S0851,MECH,Manufacturing,2026-04-01,FN
S0852,MECH,Manufacturing,2026-04-01,FN
S0853,MECH,Manufacturing,2026-04-01,FN
S0854,MECH,Manufacturing,2026-04-01,FN
S0855,MECH,Manufacturing,2026-04-01,FN
S0856,MECH,Manufacturing,2026-04-01,FN
S0857,MECH,Manufacturing,2026-04-01,FN
S0858,MECH,Manufacturing,2026-04-01,FN
S0859,MECH,Manufacturing,2026-04-01,FN
S0860,MECH,Manufacturing,2026-04-01,FN
S0861,MECH,Manufacturing,2026-04-01,FN
S0862,MECH,Manufacturing,2026-04-01,FN
S0863,EEE,Control Systems,2026-04-10,AN
S0864,EEE,Control Systems,2026-04-10,AN
S0865,EEE,Control Systems,2026-04-10,AN
S0866,EEE,Control Systems,2026-04-10,AN
S0867,EEE,Control Systems,2026-04-10,AN
S0868,EEE,Control Systems,2026-04-10,AN
S0869,EEE,Control Systems,2026-04-10,AN
S0870,EEE,Control Systems,2026-04-10,AN
S0871,EEE,Control Systems,2026-04-10,AN
S0872,EEE,Control Systems,2026-04-10,AN
S0873,EEE,Control Systems,2026-04-10,AN
S0874,EEE,Control Systems,2026-04-10,AN
S0875,EEE,Control Systems,2026-04-10,AN
S0876,EEE,Control Systems,2026-04-10,AN
S0877,EEE,Control Systems,2026-04-10,AN
S0878,EEE,Control Systems,2026-04-10,AN
S0879,EEE,Control Systems,2026-04-10,AN
S0880,EEE,Control Systems,2026-04-10,AN
S0881,EEE,Control Systems,2026-04-10,AN
S0882,EEE,Control Systems,2026-04-10,AN
S0883,EEE,Control Systems,2026-04-10,AN
S0884,EEE,Control Systems,2026-04-10,AN
S0885,EEE,Control Systems,2026-04-10,AN
S0886,EEE,Control Systems,2026-04-10,AN
S0887,EEE,Control Systems,2026-04-10,AN
S0888,EEE,Control Systems,2026-04-10,AN
S0889,EEE,Control Systems,2026-04-10,AN
S0890,EEE,Control Systems,2026-04-10,AN
S0891,EEE,Control Systems,2026-04-10,AN
S0892,EEE,Control Systems,2026-04-10,AN
S0893,EEE,Control Systems,2026-04-10,AN
S0894,EEE,Control Systems,2026-04-10,AN
S0895,EEE,Control Systems,2026-04-10,AN
S0896,EEE,Control Systems,2026-04-10,AN
S0897,EEE,Control Systems,2026-04-10,AN
S0898,EEE,Control Systems,2026-04-10,AN
S0899,EEE,Control Systems,2026-04-10,AN
S0900,EEE,Control Systems,2026-04-10,AN
S0901,EEE,Control Systems,2026-04-10,AN
S0902,EEE,Control Systems,2026-04-10,AN
S0903,EEE,Control Systems,2026-04-10,AN
S0904,EEE,Control Systems,2026-04-10,AN
S0905,EEE,Control Systems,2026-04-10,AN
S0906,EEE,Control Systems,2026-04-10,AN
S0907,EEE,Control Systems,2026-04-10,AN
S0908,EEE,Control Systems,2026-04-10,AN
S0909,EEE,Control Systems,2026-04-10,AN
S0910,EEE,Control Systems,2026-04-10,AN
S0911,EEE,Control Systems,2026-04-10,AN
S0912,ECE,VLSI,2026-04-07,FN
S0913,ECE,VLSI,2026-04-07,FN
S0914,ECE,VLSI,2026-04-07,FN
S0915,ECE,VLSI,2026-04-07,FN
S0916,ECE,VLSI,2026-04-07,FN
S0917,ECE,VLSI,2026-04-07,FN
S0918,ECE,VLSI,2026-04-07,FN
S0919,ECE,VLSI,2026-04-07,FN
S0920,ECE,VLSI,2026-04-07,FN
S0921,ECE,VLSI,2026-04-07,FN
S0922,ECE,VLSI,2026-04-07,FN
S0923,ECE,VLSI,2026-04-07,FN
S0924,ECE,VLSI,2026-04-07,FN
S0925,ECE,VLSI,2026-04-07,FN
S0926,ECE,VLSI,2026-04-07,FN
S0927,ECE,VLSI,2026-04-07,FN
S0928,ECE,VLSI,2026-04-07,FN
S0929,ECE,VLSI,2026-04-07,FN
S0930,ECE,VLSI,2026-04-07,FN
S0931,ECE,VLSI,2026-04-07,FN
S0932,ECE,VLSI,2026-04-07,FN
S0933,ECE,VLSI,2026-04-07,FN
S0934,ECE,VLSI,2026-04-07,FN
S0935,ECE,VLSI,2026-04-07,FN
S0936,ECE,VLSI,2026-04-07,FN
S0937,ECE,VLSI,2026-04-07,FN
S0938,ECE,VLSI,2026-04-07,FN
S0939,ECE,VLSI,2026-04-07,FN
S0940,ECE,VLSI,2026-04-07,FN
S0941,ECE,VLSI,2026-04-07,FN
S0942,ECE,VLSI,2026-04-07,FN
S0943,ECE,VLSI,2026-04-07,FN
S0944,ECE,VLSI,2026-04-07,FN
S0945,ECE,VLSI,2026-04-07,FN
S0946,ECE,VLSI,2026-04-07,FN
S0947,ECE,VLSI,2026-04-07,FN
S0948,ECE,VLSI,2026-04-07,FN
S0949,ECE,VLSI,2026-04-07,FN
S0950,ECE,VLSI,2026-04-07,FN
S0951,ECE,VLSI,2026-04-07,FN
S0952,ECE,VLSI,2026-04-07,FN
S0953,ECE,VLSI,2026-04-07,FN
S0954,ECE,VLSI,2026-04-07,FN
S0955,ECE,VLSI,2026-04-07,FN
S0956,ECE,VLSI,2026-04-07,FN
S0957,ECE,VLSI,2026-04-07,FN
S0958,ECE,VLSI,2026-04-07,FN
S0959,ECE,VLSI,2026-04-07,FN
S0960,ECE,VLSI,2026-04-07,FN
S0961,ECE,VLSI,2026-04-07,FN
S0962,ECE,VLSI,2026-04-07,FN
S0963,ECE,VLSI,2026-04-07,FN
S0964,ECE,VLSI,2026-04-07,FN
S0965,ECE,VLSI,2026-04-07,FN
S0966,ECE,VLSI,2026-04-07,FN
S0967,ECE,VLSI,2026-04-07,FN
S0968,ECE,VLSI,2026-04-07,FN
S0969,CSE,Computer Networks,2026-04-03,AN
S0970,CSE,Computer Networks,2026-04-03,AN
S0971,CSE,Computer Networks,2026-04-03,AN
S0972,CSE,Computer Networks,2026-04-03,AN
S0973,CSE,Computer Networks,2026-04-03,AN
S0974,CSE,Computer Networks,2026-04-03,AN
S0975,CSE,Computer Networks,2026-04-03,AN
S0976,CSE,Computer Networks,2026-04-03,AN
S0977,CSE,Computer Networks,2026-04-03,AN
S0978,CSE,Computer Networks,2026-04-03,AN
S0979,CSE,Computer Networks,2026-04-03,AN
S0980,CSE,Computer Networks,2026-04-03,AN
S0981,CSE,Computer Networks,2026-04-03,AN
S0982,CSE,Computer Networks,2026-04-03,AN
S0983,CSE,Computer Networks,2026-04-03,AN
S0984,CSE,Computer Networks,2026-04-03,AN
S0985,CSE,Computer Networks,2026-04-03,AN
S0986,CSE,Computer Networks,2026-04-03,AN
S0987,CSE,Computer Networks,2026-04-03,AN
S0988,CSE,Computer Networks,2026-04-03,AN
S0989,CSE,Computer Networks,2026-04-03,AN
S0990,CSE,Computer Networks,2026-04-03,AN
S0991,CSE,Computer Networks,2026-04-03,AN
S0992,CSE,Computer Networks,2026-04-03,AN
S0993,CSE,Computer Networks,2026-04-03,AN
S0994,CSE,Computer Networks,2026-04-03,AN
S0995,CSE,Computer Networks,2026-04-03,AN
S0996,CSE,Computer Networks,2026-04-03,AN
S0997,CSE,Computer Networks,2026-04-03,AN
S0998,CSE,Computer Networks,2026-04-03,AN
S0999,CSE,Computer Networks,2026-04-03,AN
S1000,CSE,Computer Networks,2026-04-03,AN
S1001,CSE,Computer Networks,2026-04-03,AN
S1002,CSE,Computer Networks,2026-04-03,AN
S1003,CSE,Computer Networks,2026-04-03,AN
S1004,CSE,Computer Networks,2026-04-03,AN
S1005,CSE,Computer Networks,2026-04-03,AN
S1006,CSE,Computer Networks,2026-04-03,AN
S1007,CSE,Computer Networks,2026-04-03,AN
S1008,CSE,Computer Networks,2026-04-03,AN
S1009,CSE,Computer Networks,2026-04-03,AN
S1010,CSE,Computer Networks,2026-04-03,AN
S1011,CSE,Computer Networks,2026-04-03,AN
S1012,CSE,Computer Networks,2026-04-03,AN
S1013,CSE,Computer Networks,2026-04-03,AN
S1014,CSE,Computer Networks,2026-04-03,AN
S1015,CSE,Computer Networks,2026-04-03,AN
S1016,CSE,Computer Networks,2026-04-03,AN
S1017,CSE,Computer Networks,2026-04-03,AN
S1018,CSE,Computer Networks,2026-04-03,AN
S1019,CSE,Computer Networks,2026-04-03,AN
S1020,CSE,Computer Networks,2026-04-03,AN
S1021,CSE,Computer Networks,2026-04-03,AN
S1022,CSE,Computer Networks,2026-04-03,AN
S1023,CSE,Computer Networks,2026-04-03,AN
S1024,CSE,Computer Networks,2026-04-03,AN
S1025,CSE,Computer Networks,2026-04-03,AN
S1026,CSE,Computer Networks,2026-04-03,AN
S1027,CSE,Computer Networks,2026-04-03,AN
S1028,CSE,Computer Networks,2026-04-03,AN
S1029,CSE,Computer Networks,2026-04-03,AN
S1030,CSE,Computer Networks,2026-04-03,AN
S1031,CSE,Computer Networks,2026-04-03,AN
S1032,CSE,Computer Networks,2026-04-03,AN
S1033,CSE,Computer Networks,2026-04-03,AN
S1034,CSE,Computer Networks,2026-04-03,AN
S1035,CSE,Computer Networks,2026-04-03,AN
S1036,CSE,Computer Networks,2026-04-03,AN
S1037,CSE,Computer Networks,2026-04-03,AN
S1038,CSE,Computer Networks,2026-04-03,AN
S1039,CSE,Computer Networks,2026-04-03,AN
S1040,CSE,Computer Networks,2026-04-03,AN
S1041,CSE,AI,2026-04-07,FN
S1042,CSE,AI,2026-04-07,FN
S1043,CSE,AI,2026-04-07,FN
S1044,CSE,AI,2026-04-07,FN
S1045,CSE,AI,2026-04-07,FN
S1046,CSE,AI,2026-04-07,FN
S1047,CSE,AI,2026-04-07,FN
S1048,CSE,AI,2026-04-07,FN
S1049,CSE,AI,2026-04-07,FN
S1050,CSE,AI,2026-04-07,FN
S1051,CSE,AI,2026-04-07,FN
S1052,CSE,AI,2026-04-07,FN
S1053,CSE,AI,2026-04-07,FN
S1054,CSE,AI,2026-04-07,FN
S1055,CSE,AI,2026-04-07,FN
S1056,CSE,AI,2026-04-07,FN
S1057,CSE,AI,2026-04-07,FN
S1058,CSE,AI,2026-04-07,FN
S1059,CSE,AI,2026-04-07,FN
S1060,CSE,AI,2026-04-07,FN
S1061,CSE,AI,2026-04-07,FN
S1062,CSE,AI,2026-04-07,FN
S1063,CSE,AI,2026-04-07,FN
S1064,CSE,AI,2026-04-07,FN
S1065,CSE,AI,2026-04-07,FN
S1066,CSE,AI,2026-04-07,FN
S1067,CSE,AI,2026-04-07,FN
S1068,CSE,AI,2026-04-07,FN
S1069,CSE,AI,2026-04-07,FN
S1070,CSE,AI,2026-04-07,FN
S1071,CSE,AI,2026-04-07,FN
S1072,CSE,AI,2026-04-07,FN
S1073,CSE,AI,2026-04-07,FN
S1074,CSE,AI,2026-04-03,FN
S1075,CSE,AI,2026-04-03,FN
S1076,CSE,AI,2026-04-03,FN
S1077,CSE,AI,2026-04-03,FN
S1078,CSE,AI,2026-04-03,FN
S1079,CSE,AI,2026-04-03,FN
S1080,CSE,AI,2026-04-03,FN
S1081,CSE,AI,2026-04-03,FN
S1082,CSE,AI,2026-04-03,FN
S1083,CSE,AI,2026-04-03,FN
S1084,CSE,AI,2026-04-03,FN
S1085,CSE,AI,2026-04-03,FN
S1086,CSE,AI,2026-04-03,FN
S1087,CSE,AI,2026-04-03,FN
S1088,CSE,AI,2026-04-03,FN
S1089,CSE,AI,2026-04-03,FN
S1090,CSE,AI,2026-04-03,FN
S1091,CSE,AI,2026-04-03,FN
S1092,CSE,AI,2026-04-03,FN
S1093,CSE,AI,2026-04-03,FN
S1094,CSE,AI,2026-04-03,FN
S1095,CSE,AI,2026-04-03,FN
S1096,CSE,AI,2026-04-03,FN
S1097,CSE,AI,2026-04-03,FN
S1098,CSE,AI,2026-04-03,FN
S1099,CSE,AI,2026-04-03,FN
S1100,CSE,AI,2026-04-03,FN
S1101,CSE,AI,2026-04-03,FN
S1102,CSE,AI,2026-04-03,FN
S1103,CSE,AI,2026-04-03,FN
S1104,CSE,AI,2026-04-03,FN
S1105,CSE,AI,2026-04-03,FN
S1106,CSE,AI,2026-04-03,FN
S1107,CSE,AI,2026-04-03,FN
S1108,CSE,AI,2026-04-03,FN
S1109,CSE,AI,2026-04-03,FN
S1110,CSE,AI,2026-04-03,FN
S1111,CSE,AI,2026-04-03,FN
S1112,CSE,AI,2026-04-03,FN
S1113,CSE,AI,2026-04-03,FN
S1114,CSE,AI,2026-04-03,FN
S1115,CSE,AI,2026-04-03,FN
S1116,CSE,AI,2026-04-03,FN
S1117,CSE,AI,2026-04-03,FN
S1118,CSE,AI,2026-04-03,FN
S1119,CSE,AI,2026-04-03,FN
S1120,CSE,AI,2026-04-03,FN
S1121,ECE,DSP,2026-04-09,AN
S1122,ECE,DSP,2026-04-09,AN
S1123,ECE,DSP,2026-04-09,AN
S1124,ECE,DSP,2026-04-09,AN
S1125,ECE,DSP,2026-04-09,AN
S1126,ECE,DSP,2026-04-09,AN
S1127,ECE,DSP,2026-04-09,AN
S1128,ECE,DSP,2026-04-09,AN
S1129,ECE,DSP,2026-04-09,AN
S1130,ECE,DSP,2026-04-09,AN
S1131,ECE,DSP,2026-04-09,AN
S1132,ECE,DSP,2026-04-09,AN
S1133,ECE,DSP,2026-04-09,AN
S1134,ECE,DSP,2026-04-09,AN
S1135,ECE,DSP,2026-04-09,AN
S1136,ECE,DSP,2026-04-09,AN
S1137,ECE,DSP,2026-04-09,AN
S1138,ECE,DSP,2026-04-09,AN
S1139,ECE,DSP,2026-04-09,AN
S1140,ECE,DSP,2026-04-09,AN
S1141,ECE,DSP,2026-04-09,AN
S1142,ECE,DSP,2026-04-09,AN
